prism:url	dc:identifier	dc:title	prism:publicationName	prism:coverDate	citedby-count	affiliation	institution_1	country_1	fundus_in_title	pub_year	abstract
https://api.elsevier.com/content/abstract/scopus_id/85100568198	SCOPUS_ID:85100568198	Multimodal deep learning models for early detection of Alzheimer’s disease stage	Scientific Reports	2021-12-01	0	Georgia Institute of Technology, Atlanta, United States	Georgia Institute of Technology	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100568198
https://api.elsevier.com/content/abstract/scopus_id/85102882589	SCOPUS_ID:85102882589	Development of a deep learning-based image quality control system to detect and filter out ineligible slit-lamp images: A multicenter study	Computer Methods and Programs in Biomedicine	2021-05-01	0	Wenzhou Medical University, Wenzhou, China	Wenzhou Medical University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102882589
https://api.elsevier.com/content/abstract/scopus_id/85090300532	SCOPUS_ID:85090300532	Construction and verification of retinal vessel segmentation algorithm for color fundus image under BP neural network model	Journal of Supercomputing	2021-04-01	0	Inner Mongolia University of Science and Technology, Baotou, China	Inner Mongolia University of Science and Technology	China	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85090300532
https://api.elsevier.com/content/abstract/scopus_id/85102441180	SCOPUS_ID:85102441180	Deep Learning-Based Hookworm Detection in Wireless Capsule Endoscopic Image Using AdaBoost Classifier	Computers, Materials and Continua	2021-03-01	0	Francis Xavier Engineering College, Tirunelveli, India	Francis Xavier Engineering College	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102441180
https://api.elsevier.com/content/abstract/scopus_id/85101210512	SCOPUS_ID:85101210512	Application and challenges of deep learning in the intelligent processing of medical images	Journal of Image and Graphics	2021-02-16	0	University of Shanghai for Science and Technology, Shanghai, China	University of Shanghai for Science and Technology	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101210512
https://api.elsevier.com/content/abstract/scopus_id/85099654736	SCOPUS_ID:85099654736	Robust hybrid deep learning models for Alzheimer's progression detection	Knowledge-Based Systems	2021-02-15	1	Sungkyunkwan University, Jongno-gu, South Korea	Sungkyunkwan University	South Korea	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099654736
https://api.elsevier.com/content/abstract/scopus_id/85100803235	SCOPUS_ID:85100803235	β-Carboline as a Privileged Scaffold for Multitarget Strategies in Alzheimer's Disease Therapy	Journal of Medicinal Chemistry	2021-02-11	0	Universite Grenoble Alpes, Saint Martin d'Heres, France	Universite Grenoble Alpes	France	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100803235
https://api.elsevier.com/content/abstract/scopus_id/85100541788	SCOPUS_ID:85100541788	Autofluorescence combined with spectral domain optical coherence tomography for diagnosis and follow-up of acute Vogt-Koyanagi-Harada disease	Nan fang yi ke da xue xue bao = Journal of Southern Medical University	2021-01-30	0	The Second Hospital of Xian Jiaotong University, Xi'an, China	The Second Hospital of Xian Jiaotong University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100541788
https://api.elsevier.com/content/abstract/scopus_id/85098153188	SCOPUS_ID:85098153188	Retinal hypoxia after experimental subarachnoid hemorrhage	Neuroscience Letters	2021-01-18	0	Medical School of Nanjing University, Nanjing, China	Medical School of Nanjing University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098153188
https://api.elsevier.com/content/abstract/scopus_id/85103449641	SCOPUS_ID:85103449641	Development and evaluation of a deep learning model for the detection of multiple fundus diseases based on colour fundus photography	British Journal of Ophthalmology	2021-01-01	0	Chinese Academy of Medical Sciences &amp; Peking Union Medical College, Beijing, China++Peking Union Medical College Hospital, Beijing, China	Chinese Academy of Medical Sciences &amp; Peking Union Medical College	China	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85103449641
https://api.elsevier.com/content/abstract/scopus_id/85099725193	SCOPUS_ID:85099725193	Automatic Diabetic Retinopathy Grading System Based on Detecting Multiple Retinal Lesions	IEEE Access	2021-01-01	0	Mansoura University, Mansoura, Egypt	Mansoura University	Egypt	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099725193
https://api.elsevier.com/content/abstract/scopus_id/85100782269	SCOPUS_ID:85100782269	Diabetic Retinopathy Detection and Classification Using Mixed Models for a Disease Grading Database	IEEE Access	2021-01-01	0	Beijing University of Technology, Beijing, China	Beijing University of Technology	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100782269
https://api.elsevier.com/content/abstract/scopus_id/85101897124	SCOPUS_ID:85101897124	Fingolimod-associated macular edema: A case report of late onset	European Journal of Ophthalmology	2021-01-01	0	KAT Hospital, Athens, Greece++Aristotle University of Thessaloniki, Thessaloniki, Greece	KAT Hospital	Greece	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101897124
https://api.elsevier.com/content/abstract/scopus_id/85102505453	SCOPUS_ID:85102505453	Recessive multiple epiphyseal dysplasia and Stargardt disease in two sisters	Molecular Genetics and Genomic Medicine	2021-01-01	0	Università degli Studi di Perugia, Perugia, Italy	Università degli Studi di Perugia	Italy	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102505453
https://api.elsevier.com/content/abstract/scopus_id/85101861011	SCOPUS_ID:85101861011	Proteomic Analysis of Plasma sEVs Reveals That TNFAIP8 Is a New Biomarker of Cell Proliferation in Diabetic Retinopathy	Journal of Proteome Research	2021-01-01	0	Tianjin Medical University, Tianjin, China	Tianjin Medical University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101861011
https://api.elsevier.com/content/abstract/scopus_id/85099933188	SCOPUS_ID:85099933188	Past, present and future role of retinal imaging in neurodegenerative disease	Progress in Retinal and Eye Research	2021-01-01	0	Keck School of Medicine of USC, Los Angeles, United States	Keck School of Medicine of USC	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099933188
https://api.elsevier.com/content/abstract/scopus_id/85100441466	SCOPUS_ID:85100441466	Retinal applications of swept source optical coherence tomography (OCT) and optical coherence tomography angiography (OCTA)	Progress in Retinal and Eye Research	2021-01-01	0	Harvard Medical School, Boston, United States++Harvard Retinal Imaging Lab, Boston, United States	Harvard Medical School	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100441466
https://api.elsevier.com/content/abstract/scopus_id/85100339499	SCOPUS_ID:85100339499	Symptom and Pathology Report Generation for Ophthalmic Diseases in Fundus Images	Proceedings - 2020 IEEE International Conference on Bioinformatics and Biomedicine, BIBM 2020	2020-12-16	0	School of Computer Science and Engineering, Jinan, China	School of Computer Science and Engineering	China	1	2020	https://api.elsevier.com/content/abstract/scopus_id/85100339499
https://api.elsevier.com/content/abstract/scopus_id/85098164970	SCOPUS_ID:85098164970	Optical Coherence Tomography Angiography (OCTA) in Multiple Sclerosis and Neuromyelitis Optica Spectrum Disorder	Frontiers in Neurology	2020-12-10	1	National Hospital for Neurology and Neurosurgery, London, United Kingdom++Moorfields Eye Hospital NHS Foundation Trust, London, United Kingdom	National Hospital for Neurology and Neurosurgery	United Kingdom	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85098164970
https://api.elsevier.com/content/abstract/scopus_id/85092615010	SCOPUS_ID:85092615010	Glaucoma Detection: Joint Segmentation and Classification Framework via Deep Ensemble Network	ICARM 2020 - 2020 5th IEEE International Conference on Advanced Robotics and Mechatronics	2020-12-01	0	Beijing University of Technology, Beijing, China	Beijing University of Technology	China	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85092615010
https://api.elsevier.com/content/abstract/scopus_id/85087770114	SCOPUS_ID:85087770114	Paracentral acute middle maculopathy—review of the literature	Graefe's Archive for Clinical and Experimental Ophthalmology	2020-12-01	1	Universidade de Lisboa, Lisbon, Portugal++Ophthalmology, Lisbon, Portugal	Universidade de Lisboa	Portugal	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85087770114
