prism:url	dc:identifier	dc:title	prism:publicationName	prism:coverDate	citedby-count	affiliation	institution_1	country_1	fundus_in_title	pub_year	abstract
https://api.elsevier.com/content/abstract/scopus_id/85102805659	SCOPUS_ID:85102805659	Retinal image quality assessment using transfer learning: Spatial images vs. wavelet detail subbands	Ain Shams Engineering Journal	2021-01-01	0	Misr International University, Cairo, Egypt	Misr International University	Egypt	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102805659
https://api.elsevier.com/content/abstract/scopus_id/85103345794	SCOPUS_ID:85103345794	Retinal vessel segmentation based on task-driven generative adversarial network	IET Image Processing	2020-12-24	0	Ningbo University, Ningbo, China	Ningbo University	China	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85103345794
https://api.elsevier.com/content/abstract/scopus_id/85091409589	SCOPUS_ID:85091409589	Automated rotator cuff tear classification using 3D convolutional neural network	Scientific Reports	2020-12-01	0	Korea Institute of Science and Technology, Seoul, South Korea	Korea Institute of Science and Technology	South Korea	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85091409589
https://api.elsevier.com/content/abstract/scopus_id/85089159833	SCOPUS_ID:85089159833	An intelligent platform for ultrasound diagnosis of thyroid nodules	Scientific Reports	2020-12-01	1	Nanjing University, Nanjing, China	Nanjing University	China	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85089159833
https://api.elsevier.com/content/abstract/scopus_id/85096994753	SCOPUS_ID:85096994753	Discrimination of sunflower seeds using multispectral and texture dataset in combination with region selection and supervised classification methods	Chaos	2020-11-01	0	King Abdulaziz University, Jeddah, Saudi Arabia	King Abdulaziz University	Saudi Arabia	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85096994753
https://api.elsevier.com/content/abstract/scopus_id/85076853164	SCOPUS_ID:85076853164	Efficient deep feature selection for remote sensing image recognition with fused deep learning architectures	Journal of Supercomputing	2020-11-01	2	Firat Üniversitesi, Elazig, Turkey	Firat Üniversitesi	Turkey	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85076853164
https://api.elsevier.com/content/abstract/scopus_id/85078110201	SCOPUS_ID:85078110201	Deep Learning Features Improve the Performance of a Radiomics Signature for Predicting KRAS Status in Patients with Colorectal Cancer	Academic Radiology	2020-11-01	2	Guangdong General Hospital, Guangzhou, China++South China University of Technology, Guangzhou, China	Guangdong General Hospital	China	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85078110201
https://api.elsevier.com/content/abstract/scopus_id/85092509573	SCOPUS_ID:85092509573	Crop classification method based on optimal feature selection and hybrid CNN-RF networks for multi-temporal remote sensing imagery	Remote Sensing	2020-10-01	1	Jilin University, Changchun, China	Jilin University	China	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85092509573
https://api.elsevier.com/content/abstract/scopus_id/85081901287	SCOPUS_ID:85081901287	Remote sensing image segmentation using geodesic-kernel functions and multi-feature spaces	Pattern Recognition	2020-08-01	5	Guilin University of Electronic Technology, Guilin, China	Guilin University of Electronic Technology	China	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85081901287
https://api.elsevier.com/content/abstract/scopus_id/85085179444	SCOPUS_ID:85085179444	Applications of artificial intelligence and machine learning in respiratory medicine	Thorax	2020-08-01	7	Nottingham University Hospitals NHS Trust, Nottingham, United Kingdom++University of Nottingham, Nottingham, United Kingdom	Nottingham University Hospitals NHS Trust	United Kingdom	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85085179444
https://api.elsevier.com/content/abstract/scopus_id/85098254482	SCOPUS_ID:85098254482	Identifying States of Complex Technological and Biotechnological Systems under Uncertainty Conditions	7th International Conference on Control, Decision and Information Technologies, CoDIT 2020	2020-06-29	0	Russian Academy of Sciences, Moscow, Russian Federation	Russian Academy of Sciences	Russian Federation	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85098254482
https://api.elsevier.com/content/abstract/scopus_id/85093840183	SCOPUS_ID:85093840183	Evaluation of LBP Variants in Retinal Blood Vessels Segmentation Using Machine Learning	2020 International Conference on Intelligent Systems and Computer Vision, ISCV 2020	2020-06-01	1	International Hellenic University, Thermi, Greece	International Hellenic University	Greece	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85093840183
https://api.elsevier.com/content/abstract/scopus_id/85089853974	SCOPUS_ID:85089853974	Use of the shearlet transform and transfer learning in offline handwritten signature verification and recognition	Sahand Communications in Mathematical Analysis	2020-06-01	0	Graduate University of Advanced Technology, Kerman, Iran	Graduate University of Advanced Technology	Iran	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85089853974
https://api.elsevier.com/content/abstract/scopus_id/85086993408	SCOPUS_ID:85086993408	Retinal Blood Vessel Segmentation Based on Fuzzy C-Means Clustering According to the Local Line Structural Constraints	Guangxue Xuebao/Acta Optica Sinica	2020-05-10	2	South China Normal University, Guangzhou, China	South China Normal University	China	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85086993408
https://api.elsevier.com/content/abstract/scopus_id/85081020218	SCOPUS_ID:85081020218	Multi-path convolutional neural network in fundus segmentation of blood vessels	Biocybernetics and Biomedical Engineering	2020-04-01	4	Hangzhou Dianzi University, Hangzhou, China	Hangzhou Dianzi University	China	1	2020	https://api.elsevier.com/content/abstract/scopus_id/85081020218
https://api.elsevier.com/content/abstract/scopus_id/85066882074	SCOPUS_ID:85066882074	Prediction of stock movement using phase space reconstruction and extreme learning machines	Journal of Experimental and Theoretical Artificial Intelligence	2020-01-02	2	University of Sindh, Jamshoro, Pakistan	University of Sindh	Pakistan	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85066882074
https://api.elsevier.com/content/abstract/scopus_id/85096536331	SCOPUS_ID:85096536331	Automatic Visual Quality Assessment of Biscuits Using Machine Learning	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2020-01-01	0	Universidade Tecnologica Federal do Parana, Curitiba, Brazil	Universidade Tecnologica Federal do Parana	Brazil	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85096536331
https://api.elsevier.com/content/abstract/scopus_id/85092601889	SCOPUS_ID:85092601889	Adding uncertainty to dermatological assistance	Progress in Biomedical Optics and Imaging - Proceedings of SPIE	2020-01-01	0	Rochester Institute of Technology, Rochester, United States	Rochester Institute of Technology	United States	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85092601889
https://api.elsevier.com/content/abstract/scopus_id/85082525136	SCOPUS_ID:85082525136	Dynamic gesture recognition based on deep learning in human-to-computer interfaces	Journal of Applied Science and Engineering	2020-01-01	4	Luxun Academy of Fine Arts, Shenyang, China	Luxun Academy of Fine Arts	China	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85082525136
https://api.elsevier.com/content/abstract/scopus_id/85083741858	SCOPUS_ID:85083741858	New unified insights on deep learning in radiological and pathological images: Beyond quantitative performances to qualitative interpretation	Informatics in Medicine Unlocked	2020-01-01	2	Meiji University, Tokyo, Japan	Meiji University	Japan	0	2020	https://api.elsevier.com/content/abstract/scopus_id/85083741858
https://api.elsevier.com/content/abstract/scopus_id/85074654233	SCOPUS_ID:85074654233	Screening and grading of fundus images of diabetic retinopathy based on visual attention	Zhonghua Shiyan Yanke Zazhi/Chinese Journal of Experimental Ophthalmology	2019-08-10	0	Southwest Jiaotong University, Chengdu, China	Southwest Jiaotong University	China	1	2019	https://api.elsevier.com/content/abstract/scopus_id/85074654233
https://api.elsevier.com/content/abstract/scopus_id/85077903544	SCOPUS_ID:85077903544	Diagnostic Quality Assessment of Ocular Fundus Photographs: Efficacy of Structure-Preserving ScatNet Features	Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS	2019-07-01	0	Indian Institute of Technology Hyderabad, Hyderabad, India	Indian Institute of Technology Hyderabad	India	1	2019	https://api.elsevier.com/content/abstract/scopus_id/85077903544
https://api.elsevier.com/content/abstract/scopus_id/85077904591	SCOPUS_ID:85077904591	Automatic screening of fundus images using a combination of convolutional neural network and hand-crafted features	Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS	2019-07-01	6	Debreceni Egyetem Informatikai Kar, Debrecen, Hungary	Debreceni Egyetem Informatikai Kar	Hungary	1	2019	https://api.elsevier.com/content/abstract/scopus_id/85077904591
